"","id","gloss","type","language","utterance_order","corpus_name","part_of_speech","speaker_code","speaker_name","speaker_role","target_child_age","media_start","media_end","media_unit","collection_name","collection_id","corpus_id","speaker_id","target_child_id","transcript_id","transcript_name","speaker"
"200",1462656,"you know it's not like it's a wishing well or anything","declarative","eng",157,"Gelman","","MOT",NA,"Mother",NA,NA,NA,NA,"Eng-NA",2,50,3058,NA,6272,"Eng-NA/Gelman/2014-IndDiff/26P-R2.xml","-CHI"
"201",1476581,"this looks like a really good one and it makes me wish I'd gotten more this summer so","declarative","eng",73,"Gelman","","MOT",NA,"Mother",NA,NA,NA,NA,"Eng-NA",2,50,3058,NA,6326,"Eng-NA/Gelman/2014-IndDiff/35P-R2.xml","-CHI"
"202",1482898,"and I um wish I'd been encouraged in math","declarative","eng",317,"Gelman","","MOT",NA,"Mother",NA,NA,NA,NA,"Eng-NA",2,50,3058,NA,6278,"Eng-NA/Gelman/2014-IndDiff/27P-R2.xml","-CHI"
"203",1487925,"you wish you got got wet","question","eng",277,"Gelman","","MOT",NA,"Mother",57.6911230210066,NA,NA,NA,"Eng-NA",2,50,3058,3057,6334,"Eng-NA/Gelman/2014-IndDiff/37C-P2.xml","-CHI"
"204",1488640,"do you wish that you were growing pumpkins at home","question","eng",193,"Gelman","","MOT",NA,"Mother",59.4283250169408,NA,NA,NA,"Eng-NA",2,50,3058,3057,6346,"Eng-NA/Gelman/2014-IndDiff/39C-P2.xml","-CHI"
"205",1489443,"mommy wishes she could paint","declarative","eng",20,"Gelman","","MOT",NA,"Mother",56.4282634140331,NA,NA,NA,"Eng-NA",2,50,3058,3057,6363,"Eng-NA/Gelman/2014-IndDiff/42C-P1.xml","-CHI"
"206",1490784,"you said there always wish that that you could have that kind of a like a relationship with them","declarative","eng",80,"Gelman","","MOT",NA,"Mother",NA,NA,NA,NA,"Eng-NA",2,50,3058,NA,6367,"Eng-NA/Gelman/2014-IndDiff/42P-R1.xml","-CHI"
"207",1495618,"and I wish they were around more than just in the summertime","declarative","eng",28,"Gelman","","MOT",NA,"Mother",NA,NA,NA,NA,"Eng-NA",2,50,3058,NA,6380,"Eng-NA/Gelman/2014-IndDiff/44P-R2.xml","-CHI"
"208",1498271,"and I wish I could take the kids horseback riding because they uh well my son","declarative","eng",176,"Gelman","","MOT",NA,"Mother",NA,NA,NA,NA,"Eng-NA",2,50,3058,NA,6373,"Eng-NA/Gelman/2014-IndDiff/43P-R1.xml","-CHI"
"209",1498434,"I wish I could be around them","declarative","eng",192,"Gelman","","MOT",NA,"Mother",NA,NA,NA,NA,"Eng-NA",2,50,3058,NA,6373,"Eng-NA/Gelman/2014-IndDiff/43P-R1.xml","-CHI"
"210",1534861,"I wish we could","declarative","eng",122,"Gelman","","MOT",NA,"Mother",53.8553153042157,NA,NA,NA,"Eng-NA",2,50,3058,3057,6517,"Eng-NA/Gelman/2014-IndDiff/67P-R2.xml","-CHI"
"211",1534906,"I wish we could grow them at home","declarative","eng",125,"Gelman","","MOT",NA,"Mother",53.8553153042157,NA,NA,NA,"Eng-NA",2,50,3058,3057,6517,"Eng-NA/Gelman/2014-IndDiff/67P-R2.xml","-CHI"
"212",1536892,"I wish I woulda been a vet","declarative","eng",402,"Gelman","","MOT",NA,"Mother",NA,NA,NA,NA,"Eng-NA",2,50,3058,NA,6518,"Eng-NA/Gelman/2014-IndDiff/67P-R1.xml","-CHI"
"213",1537799,"I wish I had one","declarative","eng",35,"Gelman","","MOT",NA,"Mother",NA,NA,NA,NA,"Eng-NA",2,50,3058,NA,6385,"Eng-NA/Gelman/2014-IndDiff/45P-R1.xml","-CHI"
"214",1539786,"wish I could do that","declarative","eng",85,"Gelman","","MOT",NA,"Mother",NA,NA,NA,NA,"Eng-NA",2,50,3058,NA,6523,"Eng-NA/Gelman/2014-IndDiff/68P-R1.xml","-CHI"
"215",1752155,"oh if you wish","declarative","eng",378,"Brown","co conj pro:per v","MOT",NA,"Mother",41.4936651676626,NA,NA,NA,"Eng-NA",2,58,3331,3330,6888,"Eng-NA/Brown/Adam/030515.xml","-CHI"
"216",1752758,"Peppy wished to","trail off","eng",550,"Brown","n:prop v inf","MOT",NA,"Mother",36.3621429598144,NA,NA,NA,"Eng-NA",2,58,3331,3330,6877,"Eng-NA/Brown/Adam/030011.xml","-CHI"
"217",1756593,"if you wish to","declarative","eng",771,"Brown","conj pro:per v prep","MOT",NA,"Mother",38.6907328692581,NA,NA,NA,"Eng-NA",2,58,3331,3330,6882,"Eng-NA/Brown/Adam/030221.xml","-CHI"
"218",1774282,"well if you wish","declarative","eng",1084,"Brown","co conj pro:per v","MOT",NA,"Mother",45.5266021889567,NA,NA,NA,"Eng-NA",2,58,3331,3330,6895,"Eng-NA/Brown/Adam/030916.xml","-CHI"
"219",1776056,"any way you wish dear","declarative","eng",46,"Brown","qn n pro:per v co","MOT",NA,"Mother",57.0668802234132,NA,NA,NA,"Eng-NA",2,58,3331,3330,6909,"Eng-NA/Brown/Adam/040902.xml","-CHI"
"220",1812519,"I wish it were a check","declarative","eng",299,"Brown","pro:sub v pro:per cop det:art n","MOT","Sue","Mother",22.0004517546562,NA,NA,NA,"Eng-NA",2,58,3345,3344,6921,"Eng-NA/Brown/Eve/011000a.xml","-CHI"
"221",1820332,"well I wish you would","declarative","eng",1233,"Brown","co pro:sub v pro:per mod","MOT","Sue","Mother",26.0005338918664,NA,NA,NA,"Eng-NA",2,58,3345,3344,6929,"Eng-NA/Brown/Eve/020200a.xml","-CHI"
"222",1826233,"you may have the rest of the tapioca if you wish","declarative","eng",1706,"Brown","pro:per mod v det:art n prep det:art n conj pro:per v","MOT","Sue","Mother",26.0005338918664,NA,NA,NA,"Eng-NA",2,58,3345,3344,6929,"Eng-NA/Brown/Eve/020200a.xml","-CHI"
"223",1828846,"I wish you'd eat you lunch though","declarative","eng",1913,"Brown","pro:sub v pro:per v pro:per v adv","MOT","Sue","Mother",26.0005338918664,NA,NA,NA,"Eng-NA",2,58,3345,3344,6929,"Eng-NA/Brown/Eve/020200a.xml","-CHI"
"224",1835662,"I wish you'd get done","declarative","eng",964,"Brown","pro:sub v pro:per aux part","MOT","Sue","Mother",27.0005544261689,NA,NA,NA,"Eng-NA",2,58,3345,3344,6932,"Eng-NA/Brown/Eve/020300a.xml","-CHI"
"225",1839728,"I wish you'd grow old","declarative","eng",140,"Brown","pro:sub v pro:per v adj","MOT",NA,"Mother",28.8548019466519,NA,NA,NA,"Eng-NA",2,58,3352,3351,6943,"Eng-NA/Brown/Sarah/020426.xml","-CHI"
"226",1850153,"wish she'd forget that word","declarative","eng",268,"Brown","n pro:sub v comp n","MOT",NA,"Mother",38.0664900716647,NA,NA,NA,"Eng-NA",2,58,3352,3351,6979,"Eng-NA/Brown/Sarah/030202.xml","-CHI"
"227",1853269,"I wish you were that good when you were a baby","declarative","eng",514,"Brown","pro:sub v pro:per cop det:dem adj conj pro:per cop det:art n","MOT",NA,"Mother",39.6578985194768,NA,NA,NA,"Eng-NA",2,58,3352,3351,6986,"Eng-NA/Brown/Sarah/030320.xml","-CHI"
"228",1854499,"wish ya were two years older","declarative","eng",274,"Brown","v pro:per cop det:num n adj","MOT",NA,"Mother",41.0336967904885,NA,NA,NA,"Eng-NA",2,58,3352,3351,6992,"Eng-NA/Brown/Sarah/030501.xml","-CHI"
"229",1856133,"boy I wish I could go on a vacation","declarative","eng",446,"Brown","n pro:sub v pro:sub mod v prep det:art n","KEN","Kent","Investigator",40.2965153288569,NA,NA,NA,"Eng-NA",2,58,3366,3351,6989,"Eng-NA/Brown/Sarah/030409.xml","-CHI"
"230",1856602,"wish I knew what this thing said","declarative","eng",5,"Brown","n pro:sub v pro:int det:dem n v","MOT",NA,"Mother",43.7565453089386,NA,NA,NA,"Eng-NA",2,58,3352,3351,7002,"Eng-NA/Brown/Sarah/030723.xml","-CHI"
"231",1860121,"I wish there were one union","declarative","eng",509,"Brown","pro:sub n adv cop det:num n","GRA","Nana","Grandmother",41.6579395880819,NA,NA,NA,"Eng-NA",2,58,3359,3351,6996,"Eng-NA/Brown/Sarah/030520.xml","-CHI"
"232",1861492,"wish I could offer you coffee or something","declarative","eng",632,"Brown","n pro:sub mod v pro:per n coord pro:indef","MOT",NA,"Mother",41.6579395880819,NA,NA,NA,"Eng-NA",2,58,3352,3351,6996,"Eng-NA/Brown/Sarah/030520.xml","-CHI"
"233",1864422,"I wish you'd really learn so it'd keep ya quiet","declarative","eng",182,"Brown","pro:sub v pro:per adv v conj pro:per v pro:per n","MOT",NA,"Mother",37.5592927986201,NA,NA,NA,"Eng-NA",2,58,3352,3351,6977,"Eng-NA/Brown/Sarah/030117.xml","-CHI"
"234",1866590,"I wish I could get you another box","declarative","eng",60,"Brown","pro:sub v pro:sub mod v pro:per qn n","MOT",NA,"Mother",43.9865294975256,NA,NA,NA,"Eng-NA",2,58,3352,3351,7003,"Eng-NA/Brown/Sarah/030730.xml","-CHI"
"235",1869062,"I wish you'd sing your song out_of dancing lesson as loud as that","declarative","eng",137,"Brown","pro:sub v pro:per v det:poss n prep n:gerund n prep adj prep pro:dem","MOT",NA,"Mother",46.9865911004333,NA,NA,NA,"Eng-NA",2,58,3352,3351,7014,"Eng-NA/Brown/Sarah/031030.xml","-CHI"
"236",1885714,"do you wish you had a dress like that","question","eng",172,"Brown","mod pro:per v pro:per v det:art n prep pro:dem","MOT",NA,"Mother",53.7238957678802,NA,NA,NA,"Eng-NA",2,58,3352,3351,7042,"Eng-NA/Brown/Sarah/040522.xml","-CHI"
"237",1891598,"I wish she'd sit in one spot all day and do that","declarative","eng",124,"Brown","pro:sub v pro:sub v prep det:num n qn n coord v pro:dem","MOT",NA,"Mother",57.1325899915809,NA,NA,NA,"Eng-NA",2,58,3352,3351,7055,"Eng-NA/Brown/Sarah/040904.xml","-CHI"
"238",1900552,"I wish I was the mother","declarative","eng",588,"Brown","pro:sub v pro:sub cop det:art n","MOT",NA,"Mother",55.7896466046531,NA,NA,NA,"Eng-NA",2,58,3352,3351,7051,"Eng-NA/Brown/Sarah/040724.xml","-CHI"
"239",1900574,"you wish you were the Mother","declarative","eng",590,"Brown","pro:per v pro:per cop det:art n:prop","MOT",NA,"Mother",55.7896466046531,NA,NA,NA,"Eng-NA",2,58,3352,3351,7051,"Eng-NA/Brown/Sarah/040724.xml","-CHI"
"240",1900598,"yeah and I wish she was the child","declarative","eng",592,"Brown","co coord pro:sub v pro:sub cop det:art n","MOT",NA,"Mother",55.7896466046531,NA,NA,NA,"Eng-NA",2,58,3352,3351,7051,"Eng-NA/Brown/Sarah/040724.xml","-CHI"
"241",1900607,"I wish xxx was the child","declarative","eng",593,"Brown","pro:sub n cop det:art n","MOT",NA,"Mother",55.7896466046531,NA,NA,NA,"Eng-NA",2,58,3352,3351,7051,"Eng-NA/Brown/Sarah/040724.xml","-CHI"
"242",1901726,"I wish you'd stop hitting","declarative","eng",116,"MacWhinney","pro:sub v pro:per n part","FAT","Brian","Father",16.3617322737633,355.807,358.818,"s","Eng-NA",2,60,3396,3395,7127,"Eng-NA/MacWhinney/010411b.xml","-CHI"
"243",1902059,"yeah well I really wish you wouldn't bang","declarative","eng",159,"MacWhinney","co n pro:sub adv v pro:per mod n","FAT","Brian","Father",16.3617322737633,277.967,283.623,"s","Eng-NA",2,60,3396,3395,7129,"Eng-NA/MacWhinney/010411a.xml","-CHI"
"244",1903540,"do you get a wish","question","eng",601,"Brown","mod pro:per v det:art n","MEL","Melissa","Investigator",59.625454321444,NA,NA,NA,"Eng-NA",2,58,3376,3351,7064,"Eng-NA/Brown/Sarah/041119.xml","-CHI"
"245",1903554,"what would you wish for","question","eng",603,"Brown","pro:int mod pro:per v prep","MEL","Melissa","Investigator",59.625454321444,NA,NA,NA,"Eng-NA",2,58,3376,3351,7064,"Eng-NA/Brown/Sarah/041119.xml","-CHI"
"246",1903833,"don't you wish you could do that","question","eng",644,"Brown","mod pro:per v pro:per mod v pro:dem","MOT",NA,"Mother",57.3954290642518,NA,NA,NA,"Eng-NA",2,58,3352,3351,7056,"Eng-NA/Brown/Sarah/040912.xml","-CHI"
"247",1916245,"do you ever wish you could fly Sarah","question","eng",497,"Brown","mod pro:per adv v pro:per mod v n:prop","MOT",NA,"Mother",56.6582476026202,NA,NA,NA,"Eng-NA",2,58,3352,3351,7054,"Eng-NA/Brown/Sarah/040820.xml","-CHI"
"248",1916248,"do you ever wish you could fly","question","eng",499,"Brown","mod pro:per adv v pro:per mod v","MEL","Melissa","Investigator",56.6582476026202,NA,NA,NA,"Eng-NA",2,58,3376,3351,7054,"Eng-NA/Brown/Sarah/040820.xml","-CHI"
"249",1942177,"okay would you like to wish the tape recorder Merry Christmas","question","eng",55,"MacWhinney","co mod pro:per v inf v det:art n n n:prop n:prop","FAT","Brian","Father",NA,182.022,183.676,"s","Eng-NA",2,60,3396,NA,7240,"Eng-NA/MacWhinney/031128.xml","-CHI"
"250",1950758,"gee I wish you didn't have this bad cold because you're having a hard time reading Peter Rabbit","declarative","eng",323,"MacWhinney","co pro:sub v pro:per mod v det:dem adj n conj pro:per part det:art adj n part n:prop n:prop","FAT","Brian","Father",NA,1032.558,1043.063,"s","Eng-NA",2,60,3396,NA,7259,"Eng-NA/MacWhinney/040404c.xml","-CHI"
"251",1952252,"I really wish you'd have a cookie it'd make me feel better","declarative","eng",131,"MacWhinney","pro:sub adv v pro:per v det:art n pro:per v pro:obj v adj","FAT","Brian","Father",NA,498.77,503.785,"s","Eng-NA",2,60,3396,NA,7267,"Eng-NA/MacWhinney/040601c.xml","-CHI"
"252",1953020,"I wish you wouldn't do that on my nose","declarative","eng",432,"MacWhinney","pro:sub v pro:per mod v pro:dem prep det:poss n","FAT","Brian","Father",51.526725394772,1266.261,1267.747,"s","Eng-NA",2,60,3396,3395,7257,"Eng-NA/MacWhinney/040316d.xml","-CHI"
"253",1960446,"I know I wish you could too","declarative","eng",279,"MacWhinney","pro:sub v pro:sub v pro:per mod adv","FAT","Brian","Father",NA,968.89,972.419,"s","Eng-NA",2,60,3396,NA,7285,"Eng-NA/MacWhinney/050120d.xml","-CHI"
"254",1963881,"I'll bet you'll wish you were six forever and ever","declarative","eng",31,"MacWhinney","pro:sub v pro:per v pro:per cop det:num adv:tem coord adv","FAT","Brian","Father",NA,186.129,191.957,"s","Eng-NA",2,60,3396,NA,7304,"Eng-NA/MacWhinney/050713a.xml","-CHI"
"255",1964127,"wish them happy Fourth of July","question","eng",164,"MacWhinney","v pro:obj adj n:prop prep n:prop","FAT","Brian","Father",NA,660.058,661.335,"s","Eng-NA",2,60,3396,NA,7298,"Eng-NA/MacWhinney/050520b.xml","-CHI"
"256",1967760,"you could have made a wish and you told it to me","question","eng",6,"MacWhinney","pro:per mod aux part det:art n coord pro:per v pro:per prep pro:obj","FAT","Brian","Father",NA,13.746,16.904,"s","Eng-NA",2,60,3396,NA,7313,"Eng-NA/MacWhinney/050913a.xml","-CHI"
"257",1985303,"hah I wish I had those kinda powers","declarative","eng",581,"MacWhinney","pro:sub v pro:sub v pro:dem adv n","FAT","Brian","Father",NA,1839.157,1841.989,"s","Eng-NA",2,60,3396,NA,7331,"Eng-NA/MacWhinney/060027c.xml","-CHI"
"258",1993576,"do you wish you had hair like Michael Jackson's","question","eng",352,"MacWhinney","mod pro:per v pro:per v n v n:prop adj","FAT","Brian","Father",NA,748.929,750.299,"s","Eng-NA",2,60,3396,NA,7360,"Eng-NA/MacWhinney/060422d.xml","-CHI"
"259",2005518,"I wish they kept us a lot more busier","declarative","eng",34,"MacWhinney","pro:sub v pro:sub v pro:obj det:art n adv adj","FAT","Brian","Father",NA,170.477,172.915,"s","Eng-NA",2,60,3396,NA,7395,"Eng-NA/MacWhinney/070018d.xml","-CHI"
"260",2009569,"you wish your tongue was long as the cat's","question","eng",240,"MacWhinney","pro:per v det:poss n cop adv prep det:art adj","FAT","Brian","Father",NA,711.525,713.29,"s","Eng-NA",2,60,3396,NA,7395,"Eng-NA/MacWhinney/070018d.xml","-CHI"
"261",2018287,"who do you wish you'd get beat up by","question","eng",5,"MacWhinney","pro:int mod pro:per v pro:per v n adv prep","FAT","Brian","Father",NA,8.034,9.868,"s","Eng-NA",2,60,3396,NA,7408,"Eng-NA/MacWhinney/070518b.xml","-CHI"
"262",2018326,"I wish that some people didn't hafta sit in the car and listen to other people get mad at the bus","declarative","eng",58,"MacWhinney","pro:sub v comp qn n mod mod v prep det:art n coord v prep qn n v adj prep det:art n","MOT","Mary","Mother",NA,221.132,228.574,"s","Eng-NA",2,60,3430,3429,7401,"Eng-NA/MacWhinney/070318b.xml","-CHI"
"263",2031223,"but from now on we wish you'd stop","declarative","eng",293,"MacWhinney","conj prep adv adv pro:sub v pro:per n","FAT","Brian","Father",NA,763.426,766.921,"s","Eng-NA",2,60,3396,NA,7415,"Eng-NA/MacWhinney/070600c.xml","-CHI"
"264",2068254,"Oliver wants to say hello and wish you happy birthday","declarative","eng",17,"Demetras2","n:prop v inf v n coord v pro:per adj","FAT",NA,"Father",31.0663463315468,NA,NA,NA,"Eng-NA",2,65,3819,3817,7831,"Eng-NA/Demetras2/Jimmy/father/020702.xml","-CHI"
"265",2068722,"wish","declarative","eng",145,"Demetras2","n","FAT",NA,"Father",28.8548019466519,NA,NA,NA,"Eng-NA",2,65,3819,3817,7826,"Eng-NA/Demetras2/Jimmy/father/020426.xml","-CHI"
"266",2082260,"I wish","declarative","eng",247,"Demetras2","pro:sub v","MOT",NA,"Mother",26.1976631963695,NA,NA,NA,"Eng-NA",2,65,3838,3837,7861,"Eng-NA/Demetras2/Tim/mother/020206.xml","-CHI"
"267",2084097,"something I wish I could remember that whole story","declarative","eng",421,"Demetras2","pro:indef pro:sub v pro:sub mod v det:dem adj n","MOT",NA,"Mother",26.0333887759502,NA,NA,NA,"Eng-NA",2,65,3838,3837,7860,"Eng-NA/Demetras2/Tim/mother/020201.xml","-CHI"
"268",2084837,"I wish you'd quit pulling your microphone off","declarative","eng",469,"Demetras2","pro:sub v pro:per part part det:poss n adv","FAT",NA,"Father",26.1976631963695,NA,NA,NA,"Eng-NA",2,65,3841,3837,7858,"Eng-NA/Demetras2/Tim/father/020206.xml","-CHI"
"269",2254124,"if that's your wish we'll hafta","declarative","eng",171,"Nelson","conj pro:dem det:poss n pro:sub mod","DAD",NA,"Father",31.0006365633791,1118.606,1123.269,"s","Eng-NA",2,67,3899,3898,8122,"Eng-NA/Nelson/020808.xml","-CHI"
"270",2268923,"wish you could give me five","declarative","eng",23,"Braunwald","v pro:per mod v pro:obj det:num","MOT",NA,"Mother",19.6246329493419,31.211,33.081,"s","Eng-NA",2,68,3907,3906,8176,"Eng-NA/Braunwald/010719.xml","-CHI"
"271",2268941,"I wish I could","declarative","eng",25,"Braunwald","pro:sub v pro:sub mod","FAT",NA,"Father",19.6246329493419,33.301,34.369,"s","Eng-NA",2,68,3909,3906,8176,"Eng-NA/Braunwald/010719.xml","-CHI"
"272",2278701,"each person makes a wish for that person","declarative","eng",175,"Braunwald","qn n v det:art n prep det:dem n","MOT",NA,"Mother",23.9861188114746,447.735,450.603,"s","Eng-NA",2,68,3907,3906,8205,"Eng-NA/Braunwald/011130b.xml","-CHI"
"273",2278751,"they went around the room and each person made a wish","declarative","eng",178,"Braunwald","pro:sub v prep det:art n coord qn n v det:art n","MOT",NA,"Mother",23.9861188114746,452.855,455.723,"s","Eng-NA",2,68,3907,3906,8205,"Eng-NA/Braunwald/011130b.xml","-CHI"
"274",2278778,"would you make a wish for Laura","question","eng",180,"Braunwald","mod pro:per v det:art n prep n:prop","MOT",NA,"Mother",23.9861188114746,455.874,457.627,"s","Eng-NA",2,68,3907,3906,8205,"Eng-NA/Braunwald/011130b.xml","-CHI"
"275",2278804,"is that your wish for Laura","question","eng",182,"Braunwald","cop comp det:poss n prep n:prop","MOT",NA,"Mother",23.9861188114746,464.11,465.584,"s","Eng-NA",2,68,3907,3906,8205,"Eng-NA/Braunwald/011130b.xml","-CHI"
"276",2278833,"a wish for Laura","question","eng",185,"Braunwald","det:art n prep n:prop","FAT",NA,"Father",23.9861188114746,468.781,469.826,"s","Eng-NA",2,68,3909,3906,8205,"Eng-NA/Braunwald/011130b.xml","-CHI"
"277",2278909,"that let's see I hafta make a wish for you","declarative","eng",192,"Braunwald","v v pro:sub mod v det:art n prep pro:per","MOT",NA,"Mother",23.9861188114746,490.984,493.991,"s","Eng-NA",2,68,3907,3906,8205,"Eng-NA/Braunwald/011130b.xml","-CHI"
"278",2278939,"it's really the same as your wish","declarative","eng",194,"Braunwald","pro:per adv det:art adj prep det:poss n","MOT",NA,"Mother",23.9861188114746,499.46,501.782,"s","Eng-NA",2,68,3907,3906,8205,"Eng-NA/Braunwald/011130b.xml","-CHI"
"279",2285960,"I wish Andy_Pandy would be well so he could Baby_sit here","declarative","eng",93,"Braunwald","pro:sub v n:prop mod cop adv conj pro:sub mod n:prop adv","MOT",NA,"Mother",25.9533049959958,209.481,213.509,"s","Eng-NA",2,68,3907,3906,8221,"Eng-NA/Braunwald/020129.xml","-CHI"
"280",2293679,"I wish I did","declarative","eng",307,"Braunwald","pro:sub v pro:sub v","MOT",NA,"Mother",28.1977042649746,637.96,638.935,"s","Eng-NA",2,68,3907,3906,8248,"Eng-NA/Braunwald/020406.xml","-CHI"
"281",2306689,"well that's the most reasonable wish","declarative","eng",244,"Braunwald","co pro:dem det:art qn adj n","MOT",NA,"Mother",39.5264789831413,665.676,667.766,"s","Eng-NA",2,68,3907,3906,8288,"Eng-NA/Braunwald/030316a.xml","-CHI"
"282",2308553,"do you think maybe he wishes he was a baby still","question","eng",470,"Braunwald","mod pro:per v adv pro:sub n pro:sub cop det:art n adv","MOT",NA,"Mother",39.362204562722,699.373,702.066,"s","Eng-NA",2,68,3907,3906,8287,"Eng-NA/Braunwald/030311.xml","-CHI"
"283",2310934,"I think Andrew wishes you would hold him","declarative","eng",688,"Braunwald","pro:sub v n:prop v pro:per mod v pro:obj","MOT",NA,"Mother",39.362204562722,1068.023,1070.38,"s","Eng-NA",2,68,3907,3906,8287,"Eng-NA/Braunwald/030311.xml","-CHI"
"284",2321617,"do you wanna xxx wish to say","question","eng",154,"Braunwald","mod pro:per v v inf v","MOT",NA,"Mother",50.5595597445533,271.108,273.256,"s","Eng-NA",2,68,3907,3906,8321,"Eng-NA/Braunwald/040217.xml","-CHI"
"285",2325371,"you just wished you could","question","eng",810,"Braunwald","pro:per adv v pro:per mod","MOT",NA,"Mother",42.526540586049,1500.895,1502.509,"s","Eng-NA",2,68,3907,3906,8298,"Eng-NA/Braunwald/030616.xml","-CHI"
"286",2329655,"I really wish you'd tell Mrs_Jordan about Rocky","declarative","eng",90,"Braunwald","pro:sub adv v pro:per v n:prop prep n:prop","MOT",NA,"Mother",76.5600936364196,161.74,164.108,"s","Eng-NA",2,68,3907,3906,8341,"Eng-NA/Braunwald/060417.xml","-CHI"
"287",2331887,"that's how I wish it would be when I drive to","declarative","eng",512,"Braunwald","pro:dem pro:int pro:sub v pro:per mod cop conj pro:sub v prep","MOT",NA,"Mother",58.001190989548,1283.355,1286.312,"s","Eng-NA",2,68,3907,3906,8344,"Eng-NA/Braunwald/041000.xml","-CHI"
"288",2334663,"by secret wishes","question","eng",994,"Braunwald","prep n n","MOT",NA,"Mother",58.001190989548,2642.91,2644.733,"s","Eng-NA",2,68,3907,3906,8344,"Eng-NA/Braunwald/041000.xml","-CHI"
"289",2336707,"I wish he were at home but he's not","declarative","eng",21,"Braunwald","pro:sub n pro:sub cop prep adv conj pro:sub neg","MOT",NA,"Mother",19.3946487607548,NA,NA,NA,"Eng-NA",2,68,3907,3906,8473,"Eng-NA/Braunwald/0diary/010712.xml","-CHI"
"290",2350371,"I wish I didn't have them","declarative","eng",3,"Braunwald","pro:sub v pro:sub mod v pro:obj","MOT",NA,"Mother",35.7563810345182,NA,NA,NA,"Eng-NA",2,68,3907,3906,8931,"Eng-NA/Braunwald/0diary/021123.xml","-CHI"
"291",2466043,"what do you hafta do to make a wish","question","eng",140,"Weist","pro:int mod pro:per mod v inf v det:art n","CAR","Carey","Investigator",40.2965153288569,304.33,309.284,"s","Eng-NA",2,72,3980,3978,9402,"Eng-NA/Weist/Emily/030409.xml","-CHI"
"292",2485517,"thank you very much and make sure to wish puppy a happy birthday from me okay","question","eng",490,"Weist","v pro:per adv adv coord v adj prep n n det:art adj prep pro:obj adj","LAU","Lauren","Investigator",51.6909998151913,1402.969,1410.2,"s","Eng-NA",2,72,3991,3985,9430,"Eng-NA/Weist/Emma/040321.xml","-CHI"
"293",2486510,"I wish I could hear about them","declarative","eng",433,"Weist","pro:sub v pro:sub mod v prep pro:obj","JEN","Jenell","Investigator",26.1976631963695,1262.375,1264.355,"s","Eng-NA",2,72,3995,3993,9439,"Eng-NA/Weist/Jillian/020206.xml","-CHI"
"294",2505002,"I think we wish it says go","declarative","eng",734,"Weist","pro:sub v pro:sub v pro:per v meta","MOT",NA,"Mother",25.2633524302347,1881.509,1883.205,"s","Eng-NA",2,72,3994,3993,9435,"Eng-NA/Weist/Jillian/020108.xml","-CHI"
"295",2509393,"oh I wish I knew how it went","declarative","eng",573,"Weist","co pro:sub v pro:sub v pro:int pro:per v","MOT",NA,"Mother",30.132035565412,1450.003,1451.633,"s","Eng-NA",2,72,3994,3993,9450,"Eng-NA/Weist/Jillian/020604.xml","-CHI"
"296",2520551,"yeah that's very sad I wish that did not hafta happen","declarative","eng",682,"Weist","co pro:dem adv adj pro:sub v adv mod neg mod v","MOT",NA,"Mother",43.887964845274,NA,NA,NA,"Eng-NA",2,72,4002,4001,9485,"Eng-NA/Weist/Matt/030727.xml","-CHI"
"297",2535609,"um I wish you would have told me that this dinosaur needs a leash because now it's gone he ran away","declarative","eng",374,"Weist","pro:sub v pro:per mod aux part pro:obj adv det:dem n v det:art n conj adv pro:per part pro:sub v adv","MOT",NA,"Mother",49.7566685147539,NA,NA,NA,"Eng-NA",2,72,4002,4001,9496,"Eng-NA/Weist/Matt/040123.xml","-CHI"
"298",2538203,"I wish you could see the picture he made today of the pizza parlor","declarative","eng",544,"Weist","pro:sub v pro:per mod v det:art n pro:sub v adv:tem prep det:art n n","MOT",NA,"Mother",57.6911230210066,1185.011,1188.68,"s","Eng-NA",2,72,4002,4001,9509,"Eng-NA/Weist/Matt/040921.xml","-CHI"
"299",2540704,"you wish you could have infinity what","question","eng",831,"Weist","pro:per v pro:per mod v n pro:int","MOT",NA,"Mother",57.6911230210066,1828.682,1830.458,"s","Eng-NA",2,72,4002,4001,9509,"Eng-NA/Weist/Matt/040921.xml","-CHI"
"300",2556446,"I wish you could see the picture he made today of the pizza parlor it was very cool","declarative","eng",345,"Weist","pro:sub v pro:per mod v det:art n pro:sub v adv:tem prep det:art n n pro:per cop adv adj","MOT",NA,"Mother",56.691102486704,NA,NA,NA,"Eng-NA",2,72,4002,4001,9506,"Eng-NA/Weist/Matt/040821.xml","-CHI"
"301",2558680,"you wish you could have infinity what","question","eng",530,"Weist","pro:per v pro:per mod v n pro:int","MOT",NA,"Mother",56.691102486704,NA,NA,NA,"Eng-NA",2,72,4002,4001,9506,"Eng-NA/Weist/Matt/040821.xml","-CHI"
"302",2574967,"I wish I got a nap time","declarative","eng",520,"Weist","pro:sub v pro:sub v det:art n n","KAR","Karen","Investigator",52.8552947699131,NA,NA,NA,"Eng-NA",2,72,4029,4011,9551,"Eng-NA/Weist/Roman/040426.xml","-CHI"
"303",2827613,"we wish you a merry christmas we wish you a merry christmas","declarative","eng",421,"Snow","pro:sub v pro:per det:art adj n pro:sub v pro:per det:art adj n","MOT",NA,"Mother",29.5919834082835,1103.981,1109.059,"s","Eng-NA",2,78,5565,5564,10897,"Eng-NA/Snow/020518a.xml","-CHI"
